,Dive_Site,Date,Day_of_Week,Time,Event,Current_Speed_(knots),Height (cm),Height (ft),Current_Station_Name,Current_Station_ID,Tide_Station_Name,Tide_Station_ID,Latitude,Longitude,Moon Illuminated
12449,Deception Pass,10/1/24,Tuesday,0:36:00, flood,4.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12450,Deception Pass,10/1/24,Tuesday,3:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12451,Deception Pass,10/1/24,Tuesday,5:05:00,High,,257,8.43,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12452,Deception Pass,10/1/24,Tuesday,6:36:00, ebb,-5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12453,Deception Pass,10/1/24,Tuesday,9:42:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12454,Deception Pass,10/1/24,Tuesday,11:16:00,Low,,60,1.96,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12455,Deception Pass,10/1/24,Tuesday,12:30:00, flood,4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12456,Deception Pass,10/1/24,Tuesday,15:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12457,Deception Pass,10/1/24,Tuesday,17:31:00,High,,293,9.62,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12458,Deception Pass,10/1/24,Tuesday,18:12:00, ebb,-5.9,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12459,Deception Pass,10/1/24,Tuesday,21:54:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12460,Deception Pass,10/1/24,Tuesday,23:59:00,Low,,69,2.28,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12496,Deception Pass,10/2/24,Wednesday,0:54:00, flood,4.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12497,Deception Pass,10/2/24,Wednesday,3:54:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12498,Deception Pass,10/2/24,Wednesday,5:46:00,High,,264,8.67,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12499,Deception Pass,10/2/24,Wednesday,7:06:00, ebb,-5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12500,Deception Pass,10/2/24,Wednesday,10:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12501,Deception Pass,10/2/24,Wednesday,11:49:00,Low,,82,2.69,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12502,Deception Pass,10/2/24,Wednesday,12:48:00, flood,4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12503,Deception Pass,10/2/24,Wednesday,15:48:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12504,Deception Pass,10/2/24,Wednesday,17:46:00,High,,292,9.58,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12505,Deception Pass,10/2/24,Wednesday,18:36:00, ebb,-6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12506,Deception Pass,10/2/24,Wednesday,22:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12541,Deception Pass,10/3/24,Thursday,0:22:00,Low,,46,1.52,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12542,Deception Pass,10/3/24,Thursday,1:06:00, flood,4.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12543,Deception Pass,10/3/24,Thursday,4:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12544,Deception Pass,10/3/24,Thursday,6:26:00,High,,271,8.9,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12545,Deception Pass,10/3/24,Thursday,7:36:00, ebb,-5.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12546,Deception Pass,10/3/24,Thursday,11:00:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12547,Deception Pass,10/3/24,Thursday,12:22:00,Low,,107,3.52,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12548,Deception Pass,10/3/24,Thursday,13:24:00, flood,4.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12549,Deception Pass,10/3/24,Thursday,16:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12550,Deception Pass,10/3/24,Thursday,18:04:00,High,,290,9.53,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0
12551,Deception Pass,10/3/24,Thursday,19:06:00, ebb,-6.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12552,Deception Pass,10/3/24,Thursday,23:00:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0
12589,Deception Pass,10/4/24,Friday,0:48:00,Low,,25,0.81,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12590,Deception Pass,10/4/24,Friday,1:36:00, flood,4.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12591,Deception Pass,10/4/24,Friday,5:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12592,Deception Pass,10/4/24,Friday,7:06:00,High,,278,9.12,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12593,Deception Pass,10/4/24,Friday,8:12:00, ebb,-5.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12594,Deception Pass,10/4/24,Friday,11:42:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12595,Deception Pass,10/4/24,Friday,12:56:00,Low,,134,4.41,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12596,Deception Pass,10/4/24,Friday,14:06:00, flood,4.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12597,Deception Pass,10/4/24,Friday,17:00:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12598,Deception Pass,10/4/24,Friday,18:25:00,High,,287,9.41,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.02
12599,Deception Pass,10/4/24,Friday,19:48:00, ebb,-6.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12600,Deception Pass,10/4/24,Friday,23:36:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.02
12637,Deception Pass,10/5/24,Saturday,1:16:00,Low,,6,0.2,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.06
12638,Deception Pass,10/5/24,Saturday,2:12:00, flood,4.7,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12639,Deception Pass,10/5/24,Saturday,5:54:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12640,Deception Pass,10/5/24,Saturday,7:48:00,High,,283,9.29,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.06
12641,Deception Pass,10/5/24,Saturday,8:48:00, ebb,-5.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12642,Deception Pass,10/5/24,Saturday,12:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12643,Deception Pass,10/5/24,Saturday,13:31:00,Low,,161,5.28,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.06
12644,Deception Pass,10/5/24,Saturday,14:48:00, flood,4.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12645,Deception Pass,10/5/24,Saturday,17:42:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12646,Deception Pass,10/5/24,Saturday,18:47:00,High,,281,9.21,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.06
12647,Deception Pass,10/5/24,Saturday,20:30:00, ebb,-6.9,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.06
12683,Deception Pass,10/6/24,Sunday,0:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12684,Deception Pass,10/6/24,Sunday,1:48:00,Low,,-7,-0.23,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.11
12685,Deception Pass,10/6/24,Sunday,2:54:00, flood,5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12686,Deception Pass,10/6/24,Sunday,6:42:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12687,Deception Pass,10/6/24,Sunday,8:31:00,High,,286,9.39,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.11
12688,Deception Pass,10/6/24,Sunday,9:30:00, ebb,-5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12689,Deception Pass,10/6/24,Sunday,13:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12690,Deception Pass,10/6/24,Sunday,14:10:00,Low,,186,6.1,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.11
12691,Deception Pass,10/6/24,Sunday,15:30:00, flood,4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12692,Deception Pass,10/6/24,Sunday,18:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12693,Deception Pass,10/6/24,Sunday,19:10:00,High,,272,8.93,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.11
12694,Deception Pass,10/6/24,Sunday,21:12:00, ebb,-7.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.11
12729,Deception Pass,10/7/24,Monday,0:54:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12730,Deception Pass,10/7/24,Monday,2:24:00,Low,,-13,-0.43,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.18
12731,Deception Pass,10/7/24,Monday,3:42:00, flood,5.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12732,Deception Pass,10/7/24,Monday,7:36:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12733,Deception Pass,10/7/24,Monday,9:20:00,High,,286,9.37,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.18
12734,Deception Pass,10/7/24,Monday,10:12:00, ebb,-4.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12735,Deception Pass,10/7/24,Monday,14:06:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12736,Deception Pass,10/7/24,Monday,14:53:00,Low,,208,6.82,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.18
12737,Deception Pass,10/7/24,Monday,16:12:00, flood,3.4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12738,Deception Pass,10/7/24,Monday,18:54:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12739,Deception Pass,10/7/24,Monday,19:34:00,High,,262,8.6,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.18
12740,Deception Pass,10/7/24,Monday,21:54:00, ebb,-7,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.18
12774,Deception Pass,10/8/24,Tuesday,1:36:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12775,Deception Pass,10/8/24,Tuesday,3:05:00,Low,,-13,-0.42,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.26
12776,Deception Pass,10/8/24,Tuesday,4:24:00, flood,5.4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12777,Deception Pass,10/8/24,Tuesday,8:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12778,Deception Pass,10/8/24,Tuesday,10:16:00,High,,282,9.24,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.26
12779,Deception Pass,10/8/24,Tuesday,11:00:00, ebb,-4.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12780,Deception Pass,10/8/24,Tuesday,15:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12781,Deception Pass,10/8/24,Tuesday,15:44:00,Low,,226,7.42,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.26
12782,Deception Pass,10/8/24,Tuesday,17:06:00, flood,2.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12783,Deception Pass,10/8/24,Tuesday,19:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12784,Deception Pass,10/8/24,Tuesday,19:57:00,High,,251,8.25,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.26
12785,Deception Pass,10/8/24,Tuesday,22:42:00, ebb,-6.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.26
12818,Deception Pass,10/9/24,Wednesday,2:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12819,Deception Pass,10/9/24,Wednesday,3:53:00,Low,,-7,-0.24,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.35
12820,Deception Pass,10/9/24,Wednesday,5:18:00, flood,5.4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12821,Deception Pass,10/9/24,Wednesday,9:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12822,Deception Pass,10/9/24,Wednesday,11:24:00,High,,277,9.09,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.35
12823,Deception Pass,10/9/24,Wednesday,12:18:00, ebb,-4,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12824,Deception Pass,10/9/24,Wednesday,16:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12825,Deception Pass,10/9/24,Wednesday,16:56:00,Low,,238,7.82,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.35
12826,Deception Pass,10/9/24,Wednesday,18:00:00, flood,1.8,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12827,Deception Pass,10/9/24,Wednesday,20:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12828,Deception Pass,10/9/24,Wednesday,20:26:00,High,,240,7.87,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.35
12829,Deception Pass,10/9/24,Wednesday,23:30:00, ebb,-5.9,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.35
12862,Deception Pass,10/10/24,Thursday,3:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12863,Deception Pass,10/10/24,Thursday,4:50:00,Low,,1,0.02,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.45
12864,Deception Pass,10/10/24,Thursday,6:12:00, flood,5.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12865,Deception Pass,10/10/24,Thursday,10:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12866,Deception Pass,10/10/24,Thursday,12:45:00,High,,277,9.08,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.45
12867,Deception Pass,10/10/24,Thursday,14:06:00, ebb,-4.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12868,Deception Pass,10/10/24,Thursday,17:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12869,Deception Pass,10/10/24,Thursday,18:51:00,Low,,237,7.78,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.45
12870,Deception Pass,10/10/24,Thursday,19:06:00, flood,1.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12871,Deception Pass,10/10/24,Thursday,21:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.45
12872,Deception Pass,10/10/24,Thursday,21:37:00,High,,226,7.43,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.45
12906,Deception Pass,10/11/24,Friday,0:30:00, ebb,-5.2,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12907,Deception Pass,10/11/24,Friday,4:06:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12908,Deception Pass,10/11/24,Friday,5:56:00,Low,,7,0.23,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.56
12909,Deception Pass,10/11/24,Friday,7:12:00, flood,5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12910,Deception Pass,10/11/24,Friday,11:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12911,Deception Pass,10/11/24,Friday,13:57:00,High,,282,9.26,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.56
12912,Deception Pass,10/11/24,Friday,14:54:00, ebb,-4.9,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12913,Deception Pass,10/11/24,Friday,18:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12914,Deception Pass,10/11/24,Friday,20:18:00, flood,1.7,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12915,Deception Pass,10/11/24,Friday,20:27:00,Low,,218,7.15,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.56
12916,Deception Pass,10/11/24,Friday,22:48:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.56
12917,Deception Pass,10/11/24,Friday,23:39:00,High,,219,7.2,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.56
12948,Deception Pass,10/12/24,Saturday,1:36:00, ebb,-4.8,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12949,Deception Pass,10/12/24,Saturday,5:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12950,Deception Pass,10/12/24,Saturday,7:05:00,Low,,10,0.33,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.67
12951,Deception Pass,10/12/24,Saturday,8:12:00, flood,5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12952,Deception Pass,10/12/24,Saturday,12:06:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12953,Deception Pass,10/12/24,Saturday,14:45:00,High,,291,9.55,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.67
12954,Deception Pass,10/12/24,Saturday,15:30:00, ebb,-5.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12955,Deception Pass,10/12/24,Saturday,19:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12956,Deception Pass,10/12/24,Saturday,21:06:00,Low,,188,6.18,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.67
12957,Deception Pass,10/12/24,Saturday,21:42:00, flood,2.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.67
12990,Deception Pass,10/13/24,Sunday,0:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12991,Deception Pass,10/13/24,Sunday,1:15:00,High,,226,7.41,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.77
12992,Deception Pass,10/13/24,Sunday,2:42:00, ebb,-4.8,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12993,Deception Pass,10/13/24,Sunday,6:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12994,Deception Pass,10/13/24,Sunday,8:10:00,Low,,12,0.38,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.77
12995,Deception Pass,10/13/24,Sunday,9:12:00, flood,5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12996,Deception Pass,10/13/24,Sunday,12:48:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12997,Deception Pass,10/13/24,Sunday,15:20:00,High,,301,9.87,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.77
12998,Deception Pass,10/13/24,Sunday,16:00:00, ebb,-6.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
12999,Deception Pass,10/13/24,Sunday,19:48:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
13000,Deception Pass,10/13/24,Sunday,21:40:00,Low,,149,4.89,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.77
13001,Deception Pass,10/13/24,Sunday,22:48:00, flood,3.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.77
13035,Deception Pass,10/14/24,Monday,1:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13036,Deception Pass,10/14/24,Monday,2:33:00,High,,242,7.94,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.86
13037,Deception Pass,10/14/24,Monday,3:54:00, ebb,-5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13038,Deception Pass,10/14/24,Monday,7:24:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13039,Deception Pass,10/14/24,Monday,9:08:00,Low,,18,0.58,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.86
13040,Deception Pass,10/14/24,Monday,10:12:00, flood,5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13041,Deception Pass,10/14/24,Monday,13:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13042,Deception Pass,10/14/24,Monday,15:50:00,High,,311,10.19,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.86
13043,Deception Pass,10/14/24,Monday,16:36:00, ebb,-6.7,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13044,Deception Pass,10/14/24,Monday,20:30:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13045,Deception Pass,10/14/24,Monday,22:14:00,Low,,102,3.35,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.86
13046,Deception Pass,10/14/24,Monday,23:36:00, flood,4.5,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.86
13080,Deception Pass,10/15/24,Tuesday,2:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13081,Deception Pass,10/15/24,Tuesday,3:40:00,High,,263,8.62,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.93
13082,Deception Pass,10/15/24,Tuesday,4:54:00, ebb,-5.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13083,Deception Pass,10/15/24,Tuesday,8:18:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13084,Deception Pass,10/15/24,Tuesday,10:01:00,Low,,33,1.08,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.93
13085,Deception Pass,10/15/24,Tuesday,11:06:00, flood,5.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13086,Deception Pass,10/15/24,Tuesday,14:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13087,Deception Pass,10/15/24,Tuesday,16:18:00,High,,320,10.49,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.93
13088,Deception Pass,10/15/24,Tuesday,17:12:00, ebb,-7.3,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13089,Deception Pass,10/15/24,Tuesday,21:06:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.93
13090,Deception Pass,10/15/24,Tuesday,22:50:00,Low,,51,1.67,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.93
13127,Deception Pass,10/16/24,Wednesday,0:12:00, flood,5.1,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
13128,Deception Pass,10/16/24,Wednesday,3:06:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
13129,Deception Pass,10/16/24,Wednesday,4:41:00,High,,283,9.3,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.98
13130,Deception Pass,10/16/24,Wednesday,5:48:00, ebb,-6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
13131,Deception Pass,10/16/24,Wednesday,9:12:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
13132,Deception Pass,10/16/24,Wednesday,10:49:00,Low,,58,1.91,,,"CORNET BAY, DECEPTION PASS",9447995,48.40572205,-122.6449002,0.98
13133,Deception Pass,10/16/24,Wednesday,11:54:00, flood,5.6,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
13134,Deception Pass,10/16/24,Wednesday,15:00:00, slack,0,,,DECEPTION PASS NARROWS,PUG1701,,,48.40572205,-122.6449002,0.98
